,Unnamed: 0,customer,merchant,date,amount
1879,1879,Brittney Perritt,Johns,2019-10-04,17.95
1880,1880,Brittney Perritt,Gulgowski,2019-10-04,69.95
1881,1881,Brittney Perritt,Becker,2019-10-04,39.02
1882,1882,Brittney Perritt,Aufderhar,2019-10-04,110.52
1883,1883,Brittney Perritt,Auer,2019-10-04,5.99
1884,1884,Brittney Perritt,Bogisich,2019-10-05,4.7
1885,1885,Brittney Perritt,Flatley,2019-10-05,28.0
1886,1886,Brittney Perritt,Bednar,2019-10-05,19.55
1887,1887,Brittney Perritt,Bins,2019-10-06,34.25
1888,1888,Brittney Perritt,Aufderhar,2019-10-06,17.22
1889,1889,Brittney Perritt,Berge,2019-10-06,16.38
1890,1890,Brittney Perritt,Daniel,2019-10-06,5.25
1891,1891,Brittney Perritt,Bednar,2019-10-06,5.7
1892,1892,Brittney Perritt,Flatley,2019-10-07,28.0
1893,1893,Brittney Perritt,Berge,2019-10-07,16.38
1894,1894,Brittney Perritt,Bogisich,2019-10-07,4.7
1895,1895,Brittney Perritt,Daniel,2019-10-07,5.25
1896,1896,Brittney Perritt,Bednar,2019-10-07,19.55
1897,1897,Brittney Perritt,Bednar,2019-10-07,5.7
1898,1898,Brittney Perritt,Bins,2019-10-07,34.25
1899,1899,Brittney Perritt,Aufderhar,2019-10-07,17.22
1900,1900,Brittney Perritt,Crist,2019-10-08,23.33
1901,1901,Brittney Perritt,Greenfelder,2019-10-08,2.5
1902,1902,Brittney Perritt,Greenfelder,2019-10-08,2.5
1903,1903,Brittney Perritt,Boehm,2019-10-08,0.79
1904,1904,Brittney Perritt,Blanda,2019-10-08,24.57
1905,1905,Brittney Perritt,Blanda,2019-10-08,24.57
1906,1906,Brittney Perritt,Boehm,2019-10-08,0.79
1907,1907,Brittney Perritt,Crist,2019-10-08,23.33
1908,1908,Brittney Perritt,Abernathy,2019-10-09,4.75
1909,1909,Brittney Perritt,Ferry,2019-10-09,5.77
1910,1910,Brittney Perritt,Ferry,2019-10-09,5.77
1911,1911,Brittney Perritt,Abernathy,2019-10-09,4.75
1912,1912,Brittney Perritt,Bogan,2019-10-10,37.74
1913,1913,Brittney Perritt,Bogan,2019-10-10,32.0
1914,1914,Brittney Perritt,Kautzer,2019-10-10,2.5
1915,1915,Brittney Perritt,Bogan,2019-10-10,32.0
1916,1916,Brittney Perritt,Kautzer,2019-10-10,2.5
1917,1917,Brittney Perritt,Borer,2019-10-10,10.25
1918,1918,Brittney Perritt,Borer,2019-10-10,10.25
1919,1919,Brittney Perritt,Bogan,2019-10-10,37.74
1920,1920,Brittney Perritt,Aufderhar,2019-10-11,97.84
1921,1921,Brittney Perritt,Aufderhar,2019-10-11,97.84
1922,1922,Brittney Perritt,Bednar,2019-10-13,30.16
1924,1924,Brittney Perritt,Bednar,2019-10-14,30.16
1925,1925,Brittney Perritt,Cremin,2019-10-14,9.17
1926,1926,Brittney Perritt,Cremin,2019-10-14,9.17
1927,1927,Brittney Perritt,Aufderhar,2019-10-15,58.9
1928,1928,Brittney Perritt,Aufderhar,2019-10-15,58.9
1929,1929,Brittney Perritt,Cartwright,2019-10-16,17.33
1930,1930,Brittney Perritt,Bednar,2019-10-16,13.7
1931,1931,Brittney Perritt,Champlin,2019-10-16,23.58
1932,1932,Brittney Perritt,Bednar,2019-10-16,13.7
1933,1933,Brittney Perritt,Bogisich,2019-10-16,4.65
1934,1934,Brittney Perritt,Cartwright,2019-10-16,17.33
1935,1935,Brittney Perritt,Bednar,2019-10-16,2.3
1936,1936,Brittney Perritt,Bogisich,2019-10-16,4.65
1937,1937,Brittney Perritt,Champlin,2019-10-16,23.58
1938,1938,Brittney Perritt,Ferry,2019-10-16,9.52
1939,1939,Brittney Perritt,Ferry,2019-10-16,9.52
1940,1940,Brittney Perritt,Bednar,2019-10-16,2.3
1941,1941,Brittney Perritt,Cremin,2019-10-17,57.2
1942,1942,Brittney Perritt,Farrell,2019-10-17,6.44
1943,1943,Brittney Perritt,Farrell,2019-10-17,6.44
1944,1944,Brittney Perritt,Hoppe,2019-10-17,3.99
1945,1945,Brittney Perritt,Bogisich,2019-10-17,4.65
1946,1946,Brittney Perritt,Funk,2019-10-17,36.7
1947,1947,Brittney Perritt,Bogisich,2019-10-17,4.65
1948,1948,Brittney Perritt,Christiansen,2019-10-17,13.91
1949,1949,Brittney Perritt,Funk,2019-10-17,36.7
1950,1950,Brittney Perritt,Christiansen,2019-10-17,11.27
1951,1951,Brittney Perritt,Cormier,2019-10-17,3.55
1952,1952,Brittney Perritt,Cormier,2019-10-17,3.55
1953,1953,Brittney Perritt,Christiansen,2019-10-17,13.91
1954,1954,Brittney Perritt,Crist,2019-10-17,32.03
1955,1955,Brittney Perritt,Cremin,2019-10-17,57.2
1956,1956,Brittney Perritt,Christiansen,2019-10-17,11.27
1957,1957,Brittney Perritt,Crist,2019-10-17,32.03
1958,1958,Brittney Perritt,Hoppe,2019-10-17,3.99
1959,1959,Brittney Perritt,Johnson,2019-10-18,3.1
1960,1960,Brittney Perritt,Bogisich,2019-10-18,2.7
1961,1961,Brittney Perritt,Bednar,2019-10-18,7.8
1962,1962,Brittney Perritt,Bins,2019-10-19,1.83
1963,1963,Brittney Perritt,Aufderhar,2019-10-19,73.25
1964,1964,Brittney Perritt,Hamill,2019-10-20,7.99
1965,1965,Brittney Perritt,Abernathy,2019-10-20,2.8
1966,1966,Brittney Perritt,Cole,2019-10-21,115.18
1967,1967,Brittney Perritt,Bednar,2019-10-21,17.19
1968,1968,Brittney Perritt,Cole,2019-10-21,115.18
1969,1969,Brittney Perritt,Bednar,2019-10-21,26.45
1970,1970,Brittney Perritt,Ferry,2019-10-21,6.44
1971,1971,Brittney Perritt,Auer,2019-10-22,14.18
1972,1972,Brittney Perritt,Conroy,2019-10-22,88.5
1973,1973,Brittney Perritt,Conroy,2019-10-22,88.5
1974,1974,Brittney Perritt,Berge,2019-10-23,13.38
1975,1975,Brittney Perritt,Jenkins,2019-10-23,9.75
1976,1976,Brittney Perritt,Bednar,2019-10-24,20.43
1977,1977,Brittney Perritt,Keebler,2019-10-24,8.05
1978,1978,Brittney Perritt,Heaney,2019-10-24,18.5
1979,1979,Brittney Perritt,Corkery,2019-10-24,14.99
1980,1980,Brittney Perritt,Abernathy,2019-10-24,4.8
1981,1981,Brittney Perritt,Kertzmann,2019-10-24,2.13
1982,1982,Brittney Perritt,Aufderhar,2019-10-25,67.89
1983,1983,Brittney Perritt,Abernathy,2019-10-26,4.8
1984,1984,Brittney Perritt,Denesik,2019-10-26,7.05
1985,1985,Brittney Perritt,Ferry,2019-10-26,6.98
1986,1986,Brittney Perritt,Auer,2019-10-27,16.99
1987,1987,Brittney Perritt,Hagenes,2019-10-27,15.64
1988,1988,Brittney Perritt,Auer,2019-10-27,16.99
1989,1989,Brittney Perritt,Crona,2019-10-28,6.14
1990,1990,Brittney Perritt,Crona,2019-10-28,6.14
1991,1991,Brittney Perritt,Bogan,2019-10-29,5.5
1992,1992,Brittney Perritt,Gerlach,2019-10-29,8.4
1993,1993,Brittney Perritt,Daniel,2019-10-29,2.7
1994,1994,Brittney Perritt,Feest,2019-10-29,3.99
1995,1995,Brittney Perritt,Aufderhar,2019-10-30,8.38
1996,1996,Brittney Perritt,Auer,2019-10-30,21.95
1997,1997,Brittney Perritt,Aufderhar,2019-10-30,104.65
1998,1998,Brittney Perritt,Ferry,2019-10-31,3.51
1999,1999,Brittney Perritt,Kihn,2019-10-31,14.28
2000,2000,Brittney Perritt,Bednar,2019-10-31,11.65
2001,2001,Brittney Perritt,Auer,2019-10-31,15.99
2002,2002,Brittney Perritt,Balistreri,2019-11-01,308.0
2003,2003,Brittney Perritt,Barrows,2019-11-01,25.95
2004,2004,Brittney Perritt,Beatty,2019-11-01,38.1
2005,2005,Brittney Perritt,Beatty,2019-11-01,38.1
2006,2006,Brittney Perritt,Balistreri,2019-11-01,308.0
2007,2007,Brittney Perritt,Bailey,2019-11-01,12.83
2008,2008,Brittney Perritt,Bailey,2019-11-01,12.83
2009,2009,Brittney Perritt,Harber,2019-11-01,24.25
2010,2010,Brittney Perritt,Bartell,2019-11-01,54.92
2011,2011,Brittney Perritt,Barrows,2019-11-01,25.95
2012,2012,Brittney Perritt,Harber,2019-11-01,24.25
2013,2013,Brittney Perritt,Bartell,2019-11-01,54.92
2015,2015,Brittney Perritt,Hagenes,2019-11-02,15.44
2016,2016,Brittney Perritt,Douglas,2019-11-02,7.45
2017,2017,Brittney Perritt,Bogan,2019-11-03,6.0
2018,2018,Brittney Perritt,Aufderhar,2019-11-03,70.5
2019,2019,Brittney Perritt,Berge,2019-11-04,20.69
2020,2020,Brittney Perritt,Becker,2019-11-04,39.02
2021,2021,Brittney Perritt,Auer,2019-11-04,8.99
2022,2022,Brittney Perritt,Bednar,2019-11-04,15.44
2023,2023,Brittney Perritt,Becker,2019-11-04,39.02
2024,2024,Brittney Perritt,Gulgowski,2019-11-04,69.95
2025,2025,Brittney Perritt,Gulgowski,2019-11-04,69.95
2026,2026,Brittney Perritt,Abernathy,2019-11-04,4.8
2027,2027,Brittney Perritt,Auer,2019-11-05,8.79
2028,2028,Brittney Perritt,Johns,2019-11-05,17.95
2029,2029,Brittney Perritt,Johns,2019-11-05,17.95
2030,2030,Brittney Perritt,Blanda,2019-11-06,24.57
2031,2031,Brittney Perritt,Blanda,2019-11-06,24.57
2032,2032,Brittney Perritt,Bogan,2019-11-07,8.7
2033,2033,Brittney Perritt,Bogan,2019-11-07,3.9
2034,2034,Brittney Perritt,Berge,2019-11-07,127.51
2035,2035,Brittney Perritt,Aufderhar,2019-11-07,67.95
2036,2036,Brittney Perritt,Bogan,2019-11-07,21.48
2037,2037,Brittney Perritt,Bednar,2019-11-08,2.3
2038,2038,Brittney Perritt,Boehm,2019-11-08,0.79
2039,2039,Brittney Perritt,Bednar,2019-11-08,5.1
2040,2040,Brittney Perritt,Bogisich,2019-11-08,4.65
2041,2041,Brittney Perritt,Ferry,2019-11-08,3.87
2042,2042,Brittney Perritt,King,2019-11-09,4.99
2043,2043,Brittney Perritt,Bednar,2019-11-09,11.68
2044,2044,Brittney Perritt,Daniel,2019-11-09,4.0
2045,2045,Brittney Perritt,Koch,2019-11-09,20.0
2046,2046,Brittney Perritt,Hagenes,2019-11-10,18.18
2047,2047,Brittney Perritt,Bogisich,2019-11-10,2.7
2048,2048,Brittney Perritt,Bednar,2019-11-10,13.5
2049,2049,Brittney Perritt,Doyle,2019-11-10,2.2
2050,2050,Brittney Perritt,Hettinger,2019-11-11,44.88
2051,2051,Brittney Perritt,Aufderhar,2019-11-11,67.38
2052,2052,Brittney Perritt,Gerlach,2019-11-12,77.9
2053,2053,Brittney Perritt,Bogan,2019-11-13,23.25
2054,2054,Brittney Perritt,Auer,2019-11-13,5.99
2055,2055,Brittney Perritt,Abernathy,2019-11-14,2.05
2056,2056,Brittney Perritt,Bednar,2019-11-14,16.8
2057,2057,Brittney Perritt,Bednar,2019-11-14,45.15
2058,2058,Brittney Perritt,Daniel,2019-11-15,3.2
2059,2059,Brittney Perritt,Bogan,2019-11-15,36.35
2060,2060,Brittney Perritt,Cartwright,2019-11-15,17.33
2061,2061,Brittney Perritt,Heller,2019-11-15,10.0
2062,2062,Brittney Perritt,Koelpin,2019-11-15,2.08
2063,2063,Brittney Perritt,Bogan,2019-11-15,4.45
2065,2065,Brittney Perritt,Hagenes,2019-11-16,15.93
2066,2066,Brittney Perritt,Bednar,2019-11-16,30.19
2067,2067,Brittney Perritt,Konopelski,2019-11-17,1.35
2068,2068,Brittney Perritt,Hoppe,2019-11-17,3.99
2069,2069,Brittney Perritt,Auer,2019-11-17,32.49
2070,2070,Brittney Perritt,Konopelski,2019-11-17,31.5
2071,2071,Brittney Perritt,Ferry,2019-11-17,9.28
2072,2072,Brittney Perritt,Hermiston,2019-11-17,28.15
2073,2073,Brittney Perritt,Konopelski,2019-11-17,5.45
2074,2074,Brittney Perritt,Daniel,2019-11-17,2.35
2075,2075,Brittney Perritt,Auer,2019-11-17,5.99
2076,2076,Brittney Perritt,Heaney,2019-11-17,24.65
2077,2077,Brittney Perritt,Champlin,2019-11-18,23.58
2078,2078,Brittney Perritt,Christiansen,2019-11-18,13.91
2079,2079,Brittney Perritt,Champlin,2019-11-18,23.58
2080,2080,Brittney Perritt,Cremin,2019-11-18,5.35
2081,2081,Brittney Perritt,Christiansen,2019-11-18,13.91
2082,2082,Brittney Perritt,Christiansen,2019-11-18,11.27
2083,2083,Brittney Perritt,Christiansen,2019-11-18,11.27
2084,2084,Brittney Perritt,Auer,2019-11-18,3.58
2085,2085,Brittney Perritt,Aufderhar,2019-11-19,46.97
2086,2086,Brittney Perritt,Bins,2019-11-20,25.89
2087,2087,Brittney Perritt,Hamill,2019-11-20,7.99
2088,2088,Brittney Perritt,Crist,2019-11-20,24.35
2089,2089,Brittney Perritt,Bednar,2019-11-21,9.9
2090,2090,Brittney Perritt,Denesik,2019-11-21,5.95
2091,2091,Brittney Perritt,Cole,2019-11-21,115.18
2092,2092,Brittney Perritt,Bogisich,2019-11-21,4.65
2093,2093,Brittney Perritt,Cole,2019-11-21,115.18
2094,2094,Brittney Perritt,Aufderhar,2019-11-22,80.97
2095,2095,Brittney Perritt,Bednar,2019-11-22,33.55
2096,2096,Brittney Perritt,Conroy,2019-11-22,88.5
2097,2097,Brittney Perritt,Conroy,2019-11-22,88.5
2098,2098,Brittney Perritt,Jenkins,2019-11-23,9.75
2099,2099,Brittney Perritt,Hagenes,2019-11-23,26.45
2100,2100,Brittney Perritt,Bednar,2019-11-23,4.0
2101,2101,Brittney Perritt,Auer,2019-11-23,12.99
2102,2102,Brittney Perritt,Auer,2019-11-23,27.99
2103,2103,Brittney Perritt,Crist,2019-11-24,23.05
2104,2104,Brittney Perritt,Farrell,2019-11-24,14.0
2105,2105,Brittney Perritt,Hilll,2019-11-25,6.69
2106,2106,Brittney Perritt,Abernathy,2019-11-25,3.05
2107,2107,Brittney Perritt,Bednar,2019-11-25,41.45
2108,2108,Brittney Perritt,Auer,2019-11-25,6.6
2109,2109,Brittney Perritt,Kovacek,2019-11-25,148.95
2110,2110,Brittney Perritt,Corkery,2019-11-25,14.99
2111,2111,Brittney Perritt,Bednar,2019-11-26,2.85
2112,2112,Brittney Perritt,Doyle,2019-11-26,2.0
2113,2113,Brittney Perritt,Auer,2019-11-26,6.95
2114,2114,Brittney Perritt,Hilll,2019-11-26,6.4
2115,2115,Brittney Perritt,Bednar,2019-11-27,48.99
2116,2116,Brittney Perritt,Ferry,2019-11-28,6.7
2117,2117,Brittney Perritt,Crona,2019-11-28,6.14
2118,2118,Brittney Perritt,Crona,2019-11-28,6.14
2119,2119,Brittney Perritt,Bednar,2019-11-28,13.63
2120,2120,Brittney Perritt,Durgan,2019-11-28,24.99
2121,2121,Brittney Perritt,Glover,2019-11-28,26.05
2122,2122,Brittney Perritt,Abernathy,2019-11-28,4.65
2123,2123,Brittney Perritt,Aufderhar,2019-11-28,102.09
2124,2124,Brittney Perritt,Bogan,2019-11-28,15.0
2125,2125,Brittney Perritt,Feest,2019-11-29,3.99
2126,2126,Brittney Perritt,Aufderhar,2019-11-29,37.79
2127,2127,Brittney Perritt,Bogan,2019-11-29,20.75
2128,2128,Brittney Perritt,Deckow,2019-11-29,22.0
2129,2129,Brittney Perritt,Bogan,2019-11-29,3.7
2130,2130,Brittney Perritt,Bednar,2019-11-30,7.8
2131,2131,Brittney Perritt,Borer,2019-11-30,10.5
2132,2132,Brittney Perritt,Abernathy,2019-11-30,4.65
2133,2133,Brittney Perritt,Kreiger,2019-11-30,31.96
2134,2134,Brittney Perritt,Doyle,2019-11-30,2.5
2135,2135,Brittney Perritt,Auer,2019-12-01,9.34
2136,2136,Brittney Perritt,Auer,2019-12-01,119.99
2137,2137,Brittney Perritt,Kris,2019-12-01,17.74
2139,2139,Brittney Perritt,Cremin,2019-12-01,10.5
2140,2140,Brittney Perritt,Harber,2019-12-02,24.25
2141,2141,Brittney Perritt,Bailey,2019-12-02,12.83
2142,2142,Brittney Perritt,Balistreri,2019-12-02,308.0
2143,2143,Brittney Perritt,Harber,2019-12-02,24.25
2144,2144,Brittney Perritt,Balistreri,2019-12-02,308.0
2145,2145,Brittney Perritt,Bartell,2019-12-02,54.92
2146,2146,Brittney Perritt,Beatty,2019-12-02,38.1
2147,2147,Brittney Perritt,Aufderhar,2019-12-02,79.15
2148,2148,Brittney Perritt,Bailey,2019-12-02,12.83
2149,2149,Brittney Perritt,Barrows,2019-12-02,25.95
2150,2150,Brittney Perritt,Bartell,2019-12-02,54.92
2151,2151,Brittney Perritt,Beatty,2019-12-02,38.1
2152,2152,Brittney Perritt,Barrows,2019-12-02,25.95
2153,2153,Brittney Perritt,Hansen,2019-12-03,19.33
2154,2154,Brittney Perritt,Kshlerin,2019-12-03,1.99
2155,2155,Brittney Perritt,Johns,2019-12-04,17.95
2156,2156,Brittney Perritt,Becker,2019-12-04,41.17
2157,2157,Brittney Perritt,Gulgowski,2019-12-04,69.95
2158,2158,Brittney Perritt,Johns,2019-12-04,17.95
2159,2159,Brittney Perritt,Becker,2019-12-04,41.17
2160,2160,Brittney Perritt,Gulgowski,2019-12-04,69.95
2161,2161,Brittney Perritt,Auer,2019-12-04,9.58
2162,2162,Brittney Perritt,Kub,2019-12-05,22.04
2163,2163,Brittney Perritt,DuBuque,2019-12-05,18.05
2164,2164,Brittney Perritt,Kovacek,2019-12-06,148.95
2165,2165,Brittney Perritt,Blanda,2019-12-06,24.57
2166,2166,Brittney Perritt,Blanda,2019-12-06,24.57
2167,2167,Brittney Perritt,Bednar,2019-12-07,6.35
2168,2168,Brittney Perritt,Ferry,2019-12-07,7.34
2169,2169,Brittney Perritt,Abernathy,2019-12-07,4.65
2170,2170,Brittney Perritt,Aufderhar,2019-12-07,90.51
2171,2171,Brittney Perritt,Kuhlman,2019-12-07,9.7
2172,2172,Brittney Perritt,Feest,2019-12-08,4.49
2173,2173,Brittney Perritt,Boehm,2019-12-08,0.79
2174,2174,Brittney Perritt,Auer,2019-12-08,5.79
2175,2175,Brittney Perritt,Bednar,2019-12-08,1.35
2176,2176,Brittney Perritt,Cremin,2019-12-09,37.95
2177,2177,Brittney Perritt,Auer,2019-12-09,22.5
2178,2178,Brittney Perritt,Aufderhar,2019-12-09,37.52
2179,2179,Brittney Perritt,Crist,2019-12-10,35.51
2180,2180,Brittney Perritt,Auer,2019-12-10,15.99
2181,2181,Brittney Perritt,Johnson,2019-12-10,3.1
2182,2182,Brittney Perritt,Bogisich,2019-12-11,2.7
2183,2183,Brittney Perritt,Bednar,2019-12-11,10.1
2184,2184,Brittney Perritt,Crist,2019-12-12,2.0
2185,2185,Brittney Perritt,Bednar,2019-12-12,6.99
2186,2186,Brittney Perritt,Abernathy,2019-12-12,4.85
2187,2187,Brittney Perritt,Crist,2019-12-12,2.0
2188,2188,Brittney Perritt,Bednar,2019-12-12,41.55
2189,2189,Brittney Perritt,Abernathy,2019-12-12,4.85
2190,2190,Brittney Perritt,Bednar,2019-12-12,41.55
2191,2191,Brittney Perritt,Bednar,2019-12-12,6.99
2192,2192,Brittney Perritt,Aufderhar,2019-12-13,84.31
2193,2193,Brittney Perritt,Aufderhar,2019-12-13,84.31
2194,2194,Brittney Perritt,Berge,2019-12-14,6.99
2196,2196,Brittney Perritt,Bednar,2019-12-14,11.55
2197,2197,Brittney Perritt,Hagenes,2019-12-14,20.05
2198,2198,Brittney Perritt,Durgan,2019-12-15,14.99
2199,2199,Brittney Perritt,Hilll,2019-12-15,1.5
2200,2200,Brittney Perritt,Kuhn,2019-12-15,49.99
2201,2201,Brittney Perritt,Kunde,2019-12-15,25.0
2202,2202,Brittney Perritt,Konopelski,2019-12-15,5.0
2203,2203,Brittney Perritt,Douglas,2019-12-15,17.6
2204,2204,Brittney Perritt,Konopelski,2019-12-15,1.75
2205,2205,Brittney Perritt,Bednar,2019-12-15,1.75
2206,2206,Brittney Perritt,Kovacek,2019-12-15,35.0
2207,2207,Brittney Perritt,Konopelski,2019-12-15,8.25
2208,2208,Brittney Perritt,Homenick,2019-12-15,19.49
2209,2209,Brittney Perritt,Auer,2019-12-15,70.49
2210,2210,Brittney Perritt,DuBuque,2019-12-16,18.0
2211,2211,Brittney Perritt,Auer,2019-12-16,70.49
2212,2212,Brittney Perritt,DuBuque,2019-12-16,18.0
2213,2213,Brittney Perritt,Berge,2019-12-16,6.99
2214,2214,Brittney Perritt,Kunde,2019-12-16,25.0
2215,2215,Brittney Perritt,DuBuque,2019-12-16,18.0
2216,2216,Brittney Perritt,Konopelski,2019-12-16,5.0
2217,2217,Brittney Perritt,Kuhn,2019-12-16,49.99
2218,2218,Brittney Perritt,DuBuque,2019-12-16,10.0
2219,2219,Brittney Perritt,DuBuque,2019-12-16,18.0
2220,2220,Brittney Perritt,Bednar,2019-12-16,1.75
2221,2221,Brittney Perritt,Homenick,2019-12-16,19.49
2222,2222,Brittney Perritt,DuBuque,2019-12-16,10.0
2223,2223,Brittney Perritt,Champlin,2019-12-16,23.58
2224,2224,Brittney Perritt,Bednar,2019-12-16,11.55
2225,2225,Brittney Perritt,Bogan,2019-12-16,18.92
2226,2226,Brittney Perritt,Kovacek,2019-12-16,75.0
2227,2227,Brittney Perritt,Kuphal,2019-12-16,12.5
2228,2228,Brittney Perritt,Hilll,2019-12-16,1.5
2229,2229,Brittney Perritt,Champlin,2019-12-16,23.58
2230,2230,Brittney Perritt,Konopelski,2019-12-16,1.75
2231,2231,Brittney Perritt,Hagenes,2019-12-16,20.05
2232,2232,Brittney Perritt,Kovacek,2019-12-16,35.0
2233,2233,Brittney Perritt,Durgan,2019-12-16,14.99
2234,2234,Brittney Perritt,Kovacek,2019-12-16,75.0
2235,2235,Brittney Perritt,Kuphal,2019-12-16,12.5
2236,2236,Brittney Perritt,Bogan,2019-12-16,18.92
2237,2237,Brittney Perritt,Konopelski,2019-12-16,8.25
2238,2238,Brittney Perritt,Cartwright,2019-12-17,17.33
2239,2239,Brittney Perritt,Kshlerin,2019-12-17,3.98
2240,2240,Brittney Perritt,Doyle,2019-12-17,4.99
2241,2241,Brittney Perritt,Christiansen,2019-12-17,11.27
2242,2242,Brittney Perritt,Hoppe,2019-12-17,3.99
2243,2243,Brittney Perritt,Christiansen,2019-12-17,13.91
2244,2244,Brittney Perritt,Doyle,2019-12-17,4.99
2245,2245,Brittney Perritt,Kshlerin,2019-12-17,11.5
2246,2246,Brittney Perritt,Cartwright,2019-12-17,17.33
2247,2247,Brittney Perritt,Kshlerin,2019-12-17,11.5
2248,2248,Brittney Perritt,Aufderhar,2019-12-17,78.97
2249,2249,Brittney Perritt,Berge,2019-12-17,44.0
2250,2250,Brittney Perritt,Christiansen,2019-12-17,11.27
2251,2251,Brittney Perritt,Aufderhar,2019-12-17,78.97
2252,2252,Brittney Perritt,Hoppe,2019-12-17,3.99
2253,2253,Brittney Perritt,Berge,2019-12-17,44.0
2254,2254,Brittney Perritt,Christiansen,2019-12-17,13.91
2255,2255,Brittney Perritt,Kshlerin,2019-12-17,3.98
2256,2256,Brittney Perritt,Auer,2019-12-18,26.57
2257,2257,Brittney Perritt,Ferry,2019-12-18,2.92
2258,2258,Brittney Perritt,Bogan,2019-12-18,38.9
2259,2259,Brittney Perritt,Aufderhar,2019-12-18,111.24
2260,2260,Brittney Perritt,Aufderhar,2019-12-18,111.24
2261,2261,Brittney Perritt,Bogan,2019-12-18,38.9
2262,2262,Brittney Perritt,Auer,2019-12-18,9.59
2263,2263,Brittney Perritt,Bogisich,2019-12-18,5.5
2264,2264,Brittney Perritt,Bogisich,2019-12-18,5.5
2265,2265,Brittney Perritt,Kovacek,2019-12-18,75.0
2266,2266,Brittney Perritt,Auer,2019-12-18,26.57
2267,2267,Brittney Perritt,Ferry,2019-12-18,2.92
2268,2268,Brittney Perritt,Auer,2019-12-18,9.59
2269,2269,Brittney Perritt,Kovacek,2019-12-18,75.0
2270,2270,Brittney Perritt,Bednar,2019-12-19,24.2
2271,2271,Brittney Perritt,Bednar,2019-12-19,24.2
2272,2272,Brittney Perritt,Abernathy,2019-12-20,1.85
2273,2273,Brittney Perritt,Hamill,2019-12-20,7.99
2274,2274,Brittney Perritt,Hamill,2019-12-20,7.99
2275,2275,Brittney Perritt,Abernathy,2019-12-20,1.85
2276,2276,Brittney Perritt,Auer,2019-12-21,14.39
2277,2277,Brittney Perritt,Doyle,2019-12-21,31.94
2278,2278,Brittney Perritt,Glover,2019-12-22,32.15
2279,2279,Brittney Perritt,Kshlerin,2019-12-22,5.99
2280,2280,Brittney Perritt,Feest,2019-12-22,1.99
2281,2281,Brittney Perritt,Durgan,2019-12-22,39.99
2282,2282,Brittney Perritt,Homenick,2019-12-22,13.0
2283,2283,Brittney Perritt,Aufderhar,2019-12-22,87.7
2284,2284,Brittney Perritt,Kub,2019-12-22,10.0
2285,2285,Brittney Perritt,Homenick,2019-12-22,7.0
2286,2286,Brittney Perritt,Homenick,2019-12-22,34.0
2287,2287,Brittney Perritt,Auer,2019-12-22,6.39
2288,2288,Brittney Perritt,Bogan,2019-12-22,12.1
2289,2289,Brittney Perritt,Douglas,2019-12-22,7.0
2290,2290,Brittney Perritt,Kshlerin,2019-12-22,4.89
2291,2291,Brittney Perritt,Cole,2019-12-23,115.18
2292,2292,Brittney Perritt,Kshlerin,2019-12-23,4.89
2293,2293,Brittney Perritt,Bogan,2019-12-23,12.1
2294,2294,Brittney Perritt,Homenick,2019-12-23,7.0
2295,2295,Brittney Perritt,Auer,2019-12-23,6.39
2296,2296,Brittney Perritt,Glover,2019-12-23,32.15
2297,2297,Brittney Perritt,Auer,2019-12-23,1.99
2298,2298,Brittney Perritt,Doyle,2019-12-23,31.94
2299,2299,Brittney Perritt,Aufderhar,2019-12-23,87.7
2300,2300,Brittney Perritt,Conroy,2019-12-23,88.5
2301,2301,Brittney Perritt,Homenick,2019-12-23,34.0
2302,2302,Brittney Perritt,Kshlerin,2019-12-23,5.99
2303,2303,Brittney Perritt,Hettinger,2019-12-23,89.92
2304,2304,Brittney Perritt,Kub,2019-12-23,10.0
2305,2305,Brittney Perritt,Homenick,2019-12-23,13.0
2306,2306,Brittney Perritt,Conroy,2019-12-23,88.5
2307,2307,Brittney Perritt,Durgan,2019-12-23,39.99
2308,2308,Brittney Perritt,Jenkins,2019-12-23,9.75
2309,2309,Brittney Perritt,Cole,2019-12-23,115.18
2310,2310,Brittney Perritt,Jenkins,2019-12-23,9.75
2311,2311,Brittney Perritt,Auer,2019-12-23,14.39
2312,2312,Brittney Perritt,Hettinger,2019-12-23,89.92
2313,2313,Brittney Perritt,Bednar,2019-12-24,16.0
2314,2314,Brittney Perritt,Auer,2019-12-24,12.99
2315,2315,Brittney Perritt,Auer,2019-12-24,100.0
2316,2316,Brittney Perritt,Bogan,2019-12-24,54.75
2317,2317,Brittney Perritt,Bogisich,2019-12-24,5.5
2318,2318,Brittney Perritt,Bednar,2019-12-24,54.7
2319,2319,Brittney Perritt,Auer,2019-12-24,100.0
2320,2320,Brittney Perritt,Auer,2019-12-24,36.78
2321,2321,Brittney Perritt,Bogan,2019-12-24,54.75
2322,2322,Brittney Perritt,Kshlerin,2019-12-24,9.99
2323,2323,Brittney Perritt,Bednar,2019-12-24,16.0
2324,2324,Brittney Perritt,Bednar,2019-12-24,32.93
2325,2325,Brittney Perritt,Bednar,2019-12-24,9.15
2326,2326,Brittney Perritt,Auer,2019-12-24,96.29
2327,2327,Brittney Perritt,Ferry,2019-12-24,4.77
2328,2328,Brittney Perritt,Bogan,2019-12-24,6.6
2329,2329,Brittney Perritt,Auer,2019-12-24,12.99
2330,2330,Brittney Perritt,Bogan,2019-12-24,6.6
